student_id,scholarship_id,rating,interaction_type
STU0643,S0137,3,application
STU0643,S0046,3,click
STU0643,S0095,3,save
STU0643,S0112,2,application
STU0643,S0043,3,save
STU0643,S0090,2,save
STU0643,S0180,1,application
STU0643,S0113,3,click
STU0644,S0061,2,click
STU0644,S0121,2,save
STU0644,S0022,2,application
STU0644,S0040,2,click
STU0644,S0176,2,save
STU0644,S0049,2,click
STU0644,S0088,3,click
STU0644,S0077,3,click
STU0644,S0152,3,application
STU0644,S0122,2,click
STU0644,S0075,2,application
STU0645,S0069,1,application
STU0645,S0026,3,click
STU0645,S0014,3,save
STU0645,S0096,4,save
STU0645,S0104,4,save
STU0645,S0196,2,save
STU0645,S0056,3,click
STU0645,S0071,3,click
STU0645,S0046,3,click
STU0645,S0185,4,save
STU0645,S0065,1,application
STU0645,S0105,2,click
STU0646,S0181,3,save
STU0646,S0039,4,save
STU0646,S0005,2,save
STU0646,S0044,3,click
STU0646,S0174,2,save
STU0646,S0024,3,application
STU0646,S0157,3,click
STU0646,S0134,3,click
STU0646,S0004,2,application
STU0646,S0131,3,click
STU0646,S0099,2,click
STU0646,S0087,3,application
STU0646,S0073,2,save
STU0646,S0133,3,click
STU0646,S0100,3,click
STU0646,S0066,2,application
STU0646,S0150,3,save
STU0646,S0037,3,application
STU0646,S0096,4,click
STU0647,S0025,2,application
STU0647,S0006,2,application
STU0647,S0147,2,save
STU0647,S0111,2,click
STU0647,S0075,1,save
STU0647,S0172,2,save
STU0647,S0190,2,save
STU0647,S0197,2,save
STU0647,S0053,1,application
STU0647,S0184,1,application
STU0647,S0131,3,application
STU0647,S0081,3,click
STU0647,S0157,1,click
STU0647,S0009,4,save
STU0647,S0022,3,application
STU0647,S0151,2,save
STU0647,S0166,4,click
STU0647,S0026,3,application
STU0647,S0191,2,application
STU0647,S0010,2,save
STU0648,S0180,2,application
STU0648,S0092,2,click
STU0648,S0036,3,application
STU0648,S0088,3,application
STU0648,S0130,4,click
STU0648,S0069,2,click
STU0648,S0140,2,click
STU0648,S0023,3,save
STU0648,S0162,2,application
STU0648,S0037,4,save
STU0648,S0178,2,application
STU0648,S0054,3,save
STU0649,S0025,2,save
STU0649,S0032,2,click
STU0649,S0168,3,application
STU0649,S0051,3,save
STU0649,S0013,2,click
STU0649,S0163,3,click
STU0649,S0009,3,click
STU0649,S0101,3,click
STU0649,S0086,3,save
STU0649,S0180,1,application
STU0649,S0121,3,save
STU0649,S0060,2,application
STU0649,S0046,2,click
STU0649,S0095,1,application
STU0649,S0098,2,application
STU0649,S0192,3,application
STU0649,S0069,3,save
STU0649,S0158,1,application
STU0649,S0085,3,application
STU0650,S0030,1,application
STU0650,S0174,2,application
STU0650,S0062,3,click
STU0650,S0076,4,save
STU0650,S0148,2,save
STU0650,S0125,2,save
STU0650,S0042,1,click
STU0650,S0184,3,application
STU0650,S0090,3,save
STU0650,S0037,2,application
STU0650,S0072,3,save
STU0650,S0107,5,save
STU0650,S0162,4,click
STU0651,S0037,3,save
STU0651,S0081,3,application
STU0651,S0001,4,application
STU0651,S0074,2,save
STU0651,S0097,2,application
STU0651,S0193,3,application
STU0651,S0043,2,application
STU0651,S0101,3,click
STU0651,S0046,3,application
STU0651,S0133,2,save
STU0651,S0002,3,save
STU0651,S0162,3,application
STU0651,S0158,4,save
STU0651,S0185,3,click
STU0651,S0027,5,application
STU0652,S0072,4,click
STU0652,S0057,2,click
STU0652,S0161,3,save
STU0652,S0051,2,click
STU0652,S0037,2,application
STU0652,S0149,3,click
STU0652,S0156,1,save
STU0652,S0165,2,application
STU0652,S0183,3,save
STU0652,S0155,2,application
STU0652,S0031,3,save
STU0652,S0110,3,application
STU0652,S0071,3,click
STU0652,S0005,2,application
STU0652,S0083,3,click
STU0653,S0001,1,click
STU0653,S0080,1,click
STU0653,S0068,3,save
STU0653,S0192,3,save
STU0653,S0094,2,click
STU0653,S0102,1,click
STU0653,S0153,1,application
STU0654,S0039,2,application
STU0654,S0176,1,click
STU0654,S0060,3,application
STU0654,S0043,3,application
STU0654,S0070,2,click
STU0654,S0014,3,application
STU0654,S0026,3,click
STU0654,S0127,3,click
STU0654,S0050,3,save
STU0654,S0101,2,application
STU0654,S0084,3,application
STU0655,S0027,3,application
STU0655,S0088,1,application
STU0655,S0200,2,click
STU0655,S0054,3,application
STU0655,S0140,2,click
STU0655,S0035,3,click
STU0655,S0001,3,application
STU0655,S0144,1,save
STU0655,S0138,1,click
STU0655,S0086,3,application
STU0655,S0105,2,click
STU0655,S0150,3,click
STU0655,S0113,1,save
STU0655,S0065,2,application
STU0655,S0198,2,application
STU0655,S0097,3,save
STU0655,S0127,2,application
STU0656,S0168,2,click
STU0656,S0174,2,click
STU0656,S0193,2,save
STU0656,S0074,2,save
STU0656,S0191,3,click
STU0656,S0165,2,save
STU0656,S0115,1,click
STU0656,S0192,2,click
STU0656,S0119,4,application
STU0656,S0048,2,save
STU0656,S0022,2,application
STU0656,S0078,5,application
STU0656,S0008,2,application
STU0656,S0172,1,click
STU0656,S0096,4,save
STU0657,S0057,3,application
STU0657,S0108,2,application
STU0657,S0045,3,save
STU0657,S0031,2,application
STU0657,S0074,2,save
STU0657,S0020,3,application
STU0658,S0087,3,application
STU0658,S0011,3,application
STU0658,S0180,3,click
STU0658,S0018,3,click
STU0658,S0189,2,save
STU0658,S0150,2,save
STU0658,S0154,4,save
STU0658,S0091,1,click
STU0658,S0178,2,click
STU0658,S0089,2,click
STU0658,S0125,1,save
STU0658,S0004,2,save
STU0658,S0126,2,application
STU0658,S0069,2,save
STU0659,S0163,2,application
STU0659,S0167,3,save
STU0659,S0016,4,click
STU0659,S0041,4,application
STU0659,S0085,3,save
STU0659,S0110,4,application
STU0659,S0008,2,click
STU0659,S0069,3,save
STU0659,S0004,2,save
STU0659,S0024,1,application
STU0659,S0196,5,application
STU0659,S0074,3,save
STU0659,S0043,3,application
STU0659,S0127,3,save
STU0659,S0013,3,save
STU0659,S0005,3,application
STU0660,S0067,3,save
STU0660,S0016,4,click
STU0660,S0188,1,application
STU0660,S0189,2,application
STU0660,S0049,2,save
STU0660,S0122,2,click
STU0660,S0097,4,save
STU0660,S0170,2,save
STU0661,S0031,2,click
STU0661,S0060,3,save
STU0661,S0042,3,click
STU0661,S0199,2,click
STU0661,S0118,3,application
STU0661,S0162,3,click
STU0662,S0123,2,click
STU0662,S0045,2,save
STU0662,S0146,3,application
STU0662,S0159,2,application
STU0662,S0109,2,application
STU0662,S0084,4,click
STU0662,S0077,3,click
STU0662,S0091,3,save
STU0662,S0030,1,click
STU0662,S0076,3,click
STU0662,S0071,3,save
STU0663,S0047,3,save
STU0663,S0178,3,save
STU0663,S0009,4,save
STU0663,S0040,3,application
STU0663,S0034,3,application
STU0664,S0032,2,save
STU0664,S0154,3,save
STU0664,S0128,2,click
STU0664,S0073,3,application
STU0664,S0155,3,click
STU0664,S0118,2,click
STU0664,S0167,1,save
STU0664,S0023,2,application
STU0664,S0072,2,click
STU0664,S0028,2,click
STU0665,S0199,4,save
STU0665,S0060,2,save
STU0665,S0090,3,save
STU0665,S0108,2,click
STU0665,S0112,3,application
STU0665,S0036,4,application
STU0665,S0193,1,click
STU0665,S0120,1,click
STU0665,S0161,3,application
STU0665,S0069,2,click
STU0665,S0006,1,application
STU0665,S0046,2,save
STU0665,S0190,3,save
STU0665,S0030,2,application
STU0665,S0133,5,application
STU0665,S0040,4,application
STU0665,S0183,2,save
STU0665,S0093,4,application
STU0665,S0174,2,save
STU0666,S0056,3,save
STU0666,S0184,4,save
STU0666,S0159,4,click
STU0666,S0070,3,application
STU0666,S0196,2,save
STU0666,S0075,2,save
STU0666,S0132,4,application
STU0666,S0187,2,save
STU0666,S0192,3,application
STU0667,S0131,4,click
STU0667,S0180,3,application
STU0667,S0160,3,click
STU0667,S0072,3,save
STU0667,S0137,3,save
STU0667,S0185,3,save
STU0667,S0192,2,save
STU0667,S0120,5,application
STU0667,S0098,4,save
STU0668,S0032,3,application
STU0668,S0023,2,click
STU0668,S0058,3,application
STU0668,S0077,3,application
STU0668,S0150,3,click
STU0668,S0107,2,click
STU0668,S0005,2,click
STU0668,S0072,2,save
STU0668,S0144,2,save
STU0668,S0102,4,save
STU0668,S0196,3,click
STU0668,S0001,4,save
STU0668,S0180,2,save
STU0668,S0110,3,click
STU0668,S0197,3,save
STU0668,S0101,2,application
STU0668,S0113,2,application
STU0668,S0177,2,click
STU0669,S0141,3,click
STU0669,S0109,3,application
STU0669,S0125,4,save
STU0669,S0092,3,click
STU0669,S0115,2,click
STU0669,S0067,2,click
STU0669,S0070,4,application
STU0669,S0069,2,click
STU0669,S0020,3,save
STU0669,S0145,1,save
STU0669,S0189,1,click
STU0669,S0103,3,click
STU0669,S0097,2,application
STU0669,S0147,3,save
STU0669,S0128,3,save
STU0669,S0004,2,application
STU0669,S0142,2,save
STU0669,S0084,1,click
STU0669,S0194,3,application
STU0670,S0069,3,save
STU0670,S0088,2,application
STU0670,S0041,1,click
STU0670,S0050,2,application
STU0670,S0128,3,application
STU0670,S0012,2,save
STU0670,S0137,2,click
STU0670,S0159,2,application
STU0670,S0124,2,click
STU0670,S0016,2,click
STU0670,S0090,3,click
STU0670,S0166,3,save
STU0670,S0167,3,click
STU0671,S0138,3,click
STU0671,S0159,1,click
STU0671,S0156,2,click
STU0671,S0024,2,application
STU0671,S0026,3,click
STU0671,S0023,1,click
STU0671,S0155,3,click
STU0671,S0047,3,click
STU0671,S0186,3,click
STU0672,S0121,2,save
STU0672,S0174,2,click
STU0672,S0159,2,application
STU0672,S0065,2,click
STU0672,S0069,1,click
STU0673,S0186,2,application
STU0673,S0003,2,save
STU0673,S0050,2,click
STU0673,S0073,2,save
STU0673,S0142,3,application
STU0673,S0019,2,click
STU0673,S0043,4,click
STU0673,S0155,4,application
STU0673,S0144,3,save
STU0673,S0116,2,application
STU0673,S0187,3,application
STU0674,S0002,2,application
STU0674,S0134,2,application
STU0674,S0044,4,click
STU0674,S0107,2,application
STU0674,S0120,3,application
STU0674,S0108,2,click
STU0674,S0057,2,application
STU0674,S0115,3,click
STU0674,S0033,3,save
STU0674,S0043,3,click
STU0674,S0178,3,application
STU0674,S0165,3,save
STU0674,S0049,2,click
STU0674,S0166,3,click
STU0674,S0139,3,application
STU0674,S0163,3,click
STU0674,S0065,2,application
STU0675,S0092,3,click
STU0675,S0037,3,application
STU0675,S0053,3,click
STU0675,S0178,2,click
STU0675,S0076,4,application
STU0675,S0098,2,save
STU0676,S0194,2,save
STU0676,S0165,3,application
STU0676,S0055,3,click
STU0676,S0175,3,application
STU0676,S0025,2,click
STU0676,S0170,3,application
STU0676,S0072,2,save
STU0676,S0189,4,application
STU0676,S0044,3,save
STU0677,S0168,3,application
STU0677,S0029,2,save
STU0677,S0100,3,save
STU0677,S0099,3,click
STU0677,S0024,1,save
STU0677,S0058,2,application
STU0677,S0178,4,application
STU0677,S0196,4,save
STU0677,S0127,3,save
STU0677,S0131,3,application
STU0677,S0092,4,save
STU0677,S0046,3,application
STU0677,S0132,3,application
STU0678,S0166,1,application
STU0678,S0001,3,click
STU0678,S0147,2,save
STU0678,S0155,2,click
STU0678,S0178,4,click
STU0678,S0165,4,save
STU0679,S0108,3,click
STU0679,S0067,1,click
STU0679,S0060,4,application
STU0679,S0179,2,application
STU0679,S0055,2,save
STU0679,S0191,2,click
STU0679,S0042,3,save
STU0680,S0161,1,application
STU0680,S0067,2,click
STU0680,S0196,2,application
STU0680,S0004,3,save
STU0680,S0036,3,save
STU0680,S0199,2,click
STU0680,S0072,3,save
STU0680,S0136,4,click
STU0680,S0028,4,save
STU0680,S0127,4,click
STU0680,S0083,3,save
STU0680,S0187,3,application
STU0680,S0063,5,application
STU0680,S0061,2,click
STU0680,S0134,3,application
STU0680,S0169,2,click
STU0680,S0016,2,application
STU0680,S0167,3,click
STU0681,S0154,2,application
STU0681,S0159,3,click
STU0681,S0190,3,save
STU0681,S0161,3,click
STU0681,S0122,2,application
STU0681,S0173,2,click
STU0681,S0030,3,click
STU0681,S0132,3,save
STU0681,S0078,3,application
STU0681,S0197,3,save
STU0681,S0176,2,click
STU0681,S0060,3,click
STU0681,S0129,3,save
STU0681,S0118,1,click
STU0681,S0174,3,save
STU0681,S0086,3,click
STU0682,S0166,2,application
STU0682,S0100,3,save
STU0682,S0138,3,application
STU0682,S0131,3,application
STU0682,S0070,3,application
STU0682,S0047,3,application
STU0682,S0121,2,save
STU0682,S0078,4,application
STU0682,S0182,2,application
STU0682,S0199,4,save
STU0682,S0132,2,application
STU0682,S0025,2,click
STU0682,S0037,2,save
STU0682,S0152,3,save
STU0682,S0194,1,application
STU0683,S0058,2,click
STU0683,S0084,1,click
STU0683,S0094,2,click
STU0683,S0184,2,application
STU0683,S0143,2,application
STU0683,S0136,3,click
STU0683,S0164,2,click
STU0683,S0067,2,save
STU0683,S0082,2,application
STU0683,S0090,3,click
STU0683,S0028,3,application
STU0683,S0195,2,application
STU0683,S0092,2,click
STU0683,S0188,4,save
STU0683,S0008,4,click
STU0683,S0156,3,save
STU0683,S0006,3,application
STU0683,S0139,1,save
STU0683,S0079,1,click
STU0684,S0089,3,click
STU0684,S0080,1,save
STU0684,S0017,2,application
STU0684,S0052,2,save
STU0684,S0075,1,save
STU0684,S0184,2,click
STU0684,S0072,3,save
STU0684,S0060,3,application
STU0684,S0085,3,application
STU0684,S0118,4,click
STU0684,S0012,3,save
STU0684,S0198,2,application
STU0684,S0144,4,click
STU0684,S0120,2,click
STU0684,S0063,2,application
STU0684,S0155,2,application
STU0685,S0089,2,save
STU0685,S0167,4,application
STU0685,S0182,3,click
STU0685,S0086,2,application
STU0685,S0200,3,application
STU0685,S0083,2,click
STU0685,S0143,3,application
STU0685,S0023,3,application
STU0685,S0173,2,save
STU0685,S0076,3,save
STU0685,S0183,3,save
STU0685,S0005,2,click
STU0685,S0126,3,application
STU0686,S0156,4,click
STU0686,S0133,3,application
STU0686,S0053,5,click
STU0686,S0021,2,application
STU0686,S0136,2,save
STU0686,S0061,2,click
STU0686,S0082,3,application
STU0686,S0192,4,application
STU0686,S0168,5,save
STU0687,S0090,3,application
STU0687,S0056,3,click
STU0687,S0012,2,save
STU0687,S0115,2,application
STU0687,S0141,2,application
STU0687,S0196,4,click
STU0687,S0001,2,click
STU0687,S0114,3,save
STU0687,S0021,3,application
STU0687,S0019,2,click
STU0687,S0081,4,click
STU0687,S0098,2,application
STU0687,S0073,4,save
STU0687,S0199,2,click
STU0687,S0182,3,save
STU0687,S0029,3,application
STU0688,S0177,2,application
STU0688,S0039,3,click
STU0688,S0056,1,application
STU0688,S0114,2,application
STU0688,S0119,3,application
STU0688,S0074,2,save
STU0688,S0069,3,click
STU0688,S0143,2,save
STU0688,S0120,2,application
STU0688,S0194,3,save
STU0688,S0049,3,click
STU0688,S0126,2,application
STU0688,S0032,4,save
STU0688,S0084,3,application
STU0688,S0148,3,save
STU0688,S0002,2,save
STU0688,S0072,4,application
STU0689,S0109,3,click
STU0689,S0163,2,save
STU0689,S0117,4,save
STU0689,S0159,4,application
STU0689,S0187,3,click
STU0689,S0138,3,save
STU0689,S0154,2,click
STU0689,S0094,3,application
STU0689,S0169,3,click
STU0689,S0022,2,application
STU0689,S0085,4,save
STU0689,S0200,4,save
STU0689,S0079,3,click
STU0689,S0173,2,click
STU0689,S0193,3,save
STU0689,S0058,4,application
STU0690,S0100,3,save
STU0690,S0140,2,application
STU0690,S0030,4,application
STU0690,S0177,3,click
STU0690,S0004,2,save
STU0690,S0043,3,click
STU0690,S0068,3,application
STU0690,S0034,1,click
STU0690,S0013,3,click
STU0691,S0127,3,save
STU0691,S0087,4,save
STU0691,S0136,4,click
STU0691,S0084,1,save
STU0691,S0171,3,click
STU0691,S0150,1,save
STU0691,S0185,2,save
STU0691,S0130,2,click
STU0691,S0027,3,click
STU0691,S0006,4,save
STU0691,S0042,2,save
STU0691,S0159,3,application
STU0691,S0024,3,click
STU0691,S0170,3,application
STU0691,S0175,2,click
STU0692,S0149,2,application
STU0692,S0094,3,save
STU0692,S0150,2,click
STU0692,S0143,3,click
STU0692,S0015,2,save
STU0692,S0034,3,click
STU0693,S0148,4,save
STU0693,S0110,1,application
STU0693,S0075,3,save
STU0693,S0036,3,click
STU0693,S0029,2,application
STU0693,S0023,1,save
STU0693,S0053,4,click
STU0693,S0070,2,click
STU0693,S0173,2,click
STU0693,S0149,4,application
STU0693,S0093,1,application
STU0694,S0124,2,save
STU0694,S0182,1,application
STU0694,S0023,4,click
STU0694,S0130,4,click
STU0694,S0106,3,save
STU0694,S0137,3,application
STU0694,S0063,2,click
STU0694,S0180,3,application
STU0694,S0143,1,application
STU0694,S0043,4,save
STU0694,S0082,3,save
STU0694,S0038,3,save
STU0694,S0014,1,save
STU0694,S0060,3,click
STU0694,S0139,2,application
STU0694,S0178,2,click
STU0694,S0084,4,click
STU0695,S0159,3,application
STU0695,S0040,2,application
STU0695,S0169,4,application
STU0695,S0037,2,application
STU0695,S0085,3,save
STU0695,S0119,3,click
STU0695,S0008,1,application
STU0695,S0050,4,click
STU0695,S0185,1,application
STU0695,S0066,3,application
STU0695,S0047,2,click
STU0695,S0010,2,application
STU0695,S0133,3,click
STU0695,S0020,3,save
STU0695,S0072,3,click
STU0695,S0076,1,application
STU0695,S0191,2,click
STU0695,S0064,4,application
STU0695,S0157,1,click
STU0695,S0143,3,click
STU0696,S0166,2,click
STU0696,S0038,4,save
STU0696,S0013,2,click
STU0696,S0149,1,application
STU0696,S0178,3,click
STU0697,S0186,2,application
STU0697,S0047,4,click
STU0697,S0028,2,save
STU0697,S0051,4,application
STU0697,S0005,2,click
STU0697,S0012,4,save
STU0697,S0001,3,application
STU0697,S0002,1,save
STU0697,S0064,3,click
STU0697,S0060,1,save
STU0697,S0174,3,click
STU0697,S0108,2,application
STU0697,S0200,3,click
STU0697,S0173,3,click
STU0697,S0110,1,click
STU0697,S0179,4,click
STU0698,S0013,3,application
STU0698,S0120,3,application
STU0698,S0087,4,click
STU0698,S0043,4,save
STU0698,S0110,2,save
STU0698,S0141,2,application
STU0698,S0145,2,application
STU0698,S0010,1,application
STU0698,S0065,3,application
STU0698,S0095,2,application
STU0699,S0114,3,save
STU0699,S0125,3,save
STU0699,S0050,2,save
STU0699,S0019,4,save
STU0699,S0007,3,application
STU0699,S0134,2,click
STU0699,S0090,1,click
STU0699,S0188,2,click
STU0699,S0081,4,save
STU0699,S0074,2,application
STU0699,S0059,2,click
STU0699,S0070,3,application
STU0699,S0133,3,click
STU0699,S0198,2,click
STU0699,S0102,3,save
STU0699,S0021,2,application
STU0699,S0119,2,click
STU0699,S0033,2,click
STU0699,S0029,3,save
STU0699,S0157,3,save
STU0700,S0197,3,click
STU0700,S0141,2,click
STU0700,S0170,2,click
STU0700,S0064,3,application
STU0700,S0012,3,click
STU0700,S0171,1,click
STU0700,S0008,4,application
STU0700,S0186,2,click
STU0700,S0131,5,application
STU0700,S0192,3,application
STU0700,S0069,3,application
STU0700,S0100,2,application
STU0700,S0132,3,application
STU0700,S0148,3,application
STU0700,S0006,3,save
STU0700,S0051,3,save
STU0700,S0085,4,click
STU0700,S0155,2,application
STU0700,S0053,3,save
STU0700,S0130,2,click
STU0701,S0077,2,click
STU0701,S0075,3,click
STU0701,S0064,2,application
STU0701,S0065,3,application
STU0701,S0022,2,save
STU0701,S0148,3,application
STU0701,S0139,3,save
STU0701,S0151,3,save
STU0701,S0082,4,save
STU0702,S0111,3,click
STU0702,S0076,3,click
STU0702,S0176,3,application
STU0702,S0095,1,save
STU0702,S0058,3,save
STU0702,S0103,2,application
STU0702,S0096,2,click
STU0702,S0189,4,click
STU0702,S0134,2,click
STU0702,S0172,2,click
STU0702,S0180,3,save
STU0702,S0088,3,click
STU0702,S0181,2,save
STU0702,S0014,3,save
STU0702,S0146,2,click
STU0702,S0157,2,save
STU0702,S0100,3,application
STU0703,S0193,4,application
STU0703,S0125,2,application
STU0703,S0092,4,click
STU0703,S0099,2,click
STU0703,S0031,1,application
STU0703,S0077,2,click
STU0703,S0114,3,application
STU0703,S0007,3,application
STU0703,S0097,3,click
STU0703,S0036,3,click
STU0703,S0161,2,application
STU0704,S0198,2,save
STU0704,S0008,2,application
STU0704,S0093,2,click
STU0704,S0040,3,click
STU0704,S0111,3,application
STU0704,S0045,3,save
STU0704,S0058,1,click
STU0704,S0021,2,save
STU0704,S0185,4,click
STU0704,S0073,3,save
STU0704,S0148,3,application
STU0704,S0181,3,save
STU0704,S0092,3,save
STU0704,S0154,4,save
STU0704,S0087,3,click
STU0704,S0013,2,save
STU0704,S0183,3,application
STU0704,S0036,5,click
STU0705,S0062,3,application
STU0705,S0117,3,click
STU0705,S0096,3,save
STU0705,S0181,3,save
STU0705,S0156,3,save
STU0705,S0034,3,click
STU0705,S0172,2,save
STU0705,S0032,2,click
STU0705,S0068,1,click
STU0705,S0199,2,application
STU0705,S0102,2,application
STU0705,S0074,2,save
STU0705,S0111,4,save
STU0705,S0070,2,click
STU0706,S0188,3,click
STU0706,S0166,4,click
STU0706,S0194,3,click
STU0706,S0181,4,click
STU0706,S0135,2,click
STU0706,S0027,4,save
STU0706,S0199,3,click
STU0706,S0055,2,application
STU0706,S0046,3,save
STU0706,S0057,2,application
STU0706,S0127,2,click
STU0706,S0084,1,application
STU0706,S0105,3,click
STU0706,S0022,3,save
STU0707,S0152,3,save
STU0707,S0030,4,application
STU0707,S0200,3,click
STU0707,S0016,4,application
STU0707,S0189,4,application
STU0707,S0058,4,click
STU0707,S0005,3,click
STU0707,S0141,3,save
STU0707,S0172,1,click
STU0707,S0164,3,save
STU0707,S0157,3,application
STU0707,S0155,2,save
STU0707,S0050,1,click
STU0707,S0078,3,application
STU0707,S0182,3,save
STU0707,S0160,3,click
STU0707,S0122,3,click
STU0707,S0131,3,application
STU0708,S0108,1,save
STU0708,S0007,3,save
STU0708,S0092,2,application
STU0708,S0157,2,click
STU0708,S0105,2,application
STU0709,S0175,3,application
STU0709,S0051,2,save
STU0709,S0026,3,save
STU0709,S0151,1,application
STU0709,S0145,1,click
STU0709,S0018,1,click
STU0709,S0197,2,click
STU0709,S0046,3,click
STU0709,S0196,3,application
STU0709,S0068,2,save
STU0709,S0021,3,save
STU0709,S0023,2,click
STU0709,S0169,2,click
STU0709,S0170,2,save
STU0709,S0155,2,click
STU0709,S0029,2,save
STU0709,S0178,2,application
STU0710,S0022,3,click
STU0710,S0178,1,click
STU0710,S0153,2,save
STU0710,S0067,3,save
STU0710,S0040,2,click
STU0710,S0187,3,click
STU0710,S0163,3,click
STU0710,S0071,2,save
STU0710,S0089,3,save
STU0710,S0061,3,save
STU0710,S0053,2,click
STU0710,S0120,2,application
STU0710,S0148,4,save
STU0711,S0088,3,save
STU0711,S0108,2,save
STU0711,S0192,2,save
STU0711,S0105,3,save
STU0711,S0017,2,click
STU0711,S0035,3,click
STU0711,S0187,2,save
STU0711,S0052,3,application
STU0711,S0071,2,click
STU0711,S0048,2,application
STU0711,S0143,2,save
STU0711,S0018,3,save
STU0711,S0161,2,application
STU0711,S0029,2,save
STU0711,S0183,3,application
STU0711,S0015,2,save
STU0711,S0063,1,application
STU0711,S0153,3,click
STU0712,S0111,2,application
STU0712,S0027,3,click
STU0712,S0042,2,application
STU0712,S0102,2,application
STU0712,S0002,3,click
STU0712,S0061,3,application
STU0712,S0147,3,save
STU0712,S0074,3,click
STU0712,S0166,2,save
STU0712,S0075,2,application
STU0713,S0003,2,application
STU0713,S0099,4,click
STU0713,S0048,3,save
STU0713,S0178,2,application
STU0713,S0074,2,save
STU0713,S0028,4,save
STU0713,S0053,2,application
STU0713,S0149,3,application
STU0713,S0184,3,click
STU0714,S0126,3,click
STU0714,S0094,4,click
STU0714,S0066,2,save
STU0714,S0156,1,application
STU0714,S0105,2,save
STU0714,S0081,1,click
STU0715,S0013,4,application
STU0715,S0196,3,save
STU0715,S0112,3,application
STU0715,S0062,3,click
STU0715,S0186,3,save
STU0715,S0168,3,application
STU0715,S0175,3,save
STU0715,S0193,3,save
STU0715,S0173,3,save
STU0715,S0070,3,application
STU0716,S0118,3,save
STU0716,S0097,3,save
STU0716,S0152,2,application
STU0716,S0113,2,click
STU0716,S0101,3,application
STU0717,S0110,4,save
STU0717,S0151,3,save
STU0717,S0035,3,click
STU0717,S0064,2,click
STU0717,S0037,2,save
STU0717,S0127,2,save
STU0717,S0062,3,application
STU0717,S0186,3,application
STU0717,S0028,1,save
STU0717,S0029,2,save
STU0717,S0057,4,application
STU0717,S0100,4,click
STU0717,S0021,2,save
STU0718,S0076,2,click
STU0718,S0003,3,application
STU0718,S0086,3,save
STU0718,S0038,1,application
STU0718,S0095,3,save
STU0718,S0146,3,save
STU0718,S0042,2,save
STU0718,S0091,3,save
STU0718,S0192,3,click
STU0718,S0039,2,save
STU0718,S0014,3,save
STU0718,S0194,2,save
STU0718,S0019,3,application
STU0718,S0200,3,application
STU0718,S0143,3,click
STU0718,S0077,4,save
STU0718,S0184,3,application
STU0718,S0049,3,save
STU0719,S0043,2,click
STU0719,S0072,2,click
STU0719,S0003,2,save
STU0719,S0008,3,save
STU0719,S0141,2,click
STU0719,S0020,2,application
STU0719,S0166,2,application
STU0719,S0183,4,save
STU0719,S0015,2,application
STU0720,S0008,3,application
STU0720,S0102,3,click
STU0720,S0108,3,click
STU0720,S0144,3,click
STU0720,S0015,3,application
STU0720,S0066,2,click
STU0720,S0171,2,save
STU0720,S0162,1,save
STU0720,S0182,2,click
STU0720,S0027,3,application
STU0720,S0075,2,click
STU0720,S0152,2,save
STU0720,S0114,3,save
STU0720,S0198,3,save
STU0720,S0187,3,click
STU0720,S0028,4,click
STU0720,S0046,3,application
STU0721,S0057,2,application
STU0721,S0048,1,click
STU0721,S0107,1,save
STU0721,S0162,3,save
STU0721,S0014,3,save
STU0721,S0152,4,click
STU0721,S0105,3,click
STU0721,S0015,1,application
STU0721,S0104,3,save
STU0721,S0022,1,application
STU0721,S0187,2,application
STU0721,S0059,3,click
STU0721,S0158,3,application
STU0721,S0169,4,application
STU0721,S0064,2,application
STU0721,S0084,2,click
STU0721,S0106,4,click
STU0722,S0050,4,application
STU0722,S0066,4,click
STU0722,S0058,1,save
STU0722,S0188,3,click
STU0722,S0040,3,application
STU0722,S0158,4,save
STU0722,S0176,2,application
STU0722,S0159,3,save
STU0722,S0184,5,click
STU0722,S0150,2,save
STU0722,S0030,3,click
STU0722,S0139,3,save
STU0722,S0132,2,save
STU0722,S0059,2,application
STU0722,S0086,3,application
STU0722,S0190,2,click
STU0722,S0032,2,application
STU0722,S0065,3,click
STU0722,S0056,3,application
STU0723,S0170,2,click
STU0723,S0144,4,save
STU0723,S0022,3,click
STU0723,S0161,4,save
STU0723,S0173,2,save
STU0723,S0060,3,click
STU0723,S0189,2,application
STU0723,S0069,2,click
STU0723,S0133,3,application
STU0723,S0135,2,click
STU0723,S0125,3,application
STU0724,S0127,1,click
STU0724,S0133,1,application
STU0724,S0154,4,application
STU0724,S0039,2,application
STU0724,S0006,2,click
STU0724,S0101,3,click
STU0724,S0167,4,application
STU0724,S0194,1,save
STU0724,S0055,3,application
STU0724,S0125,2,click
STU0724,S0134,3,click
STU0724,S0132,4,click
STU0724,S0071,3,application
STU0724,S0029,4,application
STU0724,S0160,2,save
STU0725,S0032,2,click
STU0725,S0137,3,click
STU0725,S0190,2,application
STU0725,S0121,1,application
STU0725,S0162,3,click
STU0725,S0022,2,save
STU0725,S0040,2,save
STU0725,S0016,2,application
STU0725,S0150,2,click
STU0725,S0035,5,save
STU0725,S0122,1,click
STU0725,S0157,2,save
STU0725,S0113,4,save
STU0725,S0098,3,click
STU0725,S0112,2,save
STU0725,S0018,2,application
STU0725,S0004,1,click
STU0725,S0060,3,click
